postUrl,description,commentCount,likeCount,pubDate,likedByViewer,isSidecar,type,caption,profileUrl,username,taggedFullName1,taggedUsername1,taggedFullName2,taggedUsername2,imgUrl,postId,timestamp,query,videoUrl,viewCount,location,locationId,videoDuration,playCount,fullName,taggedFullName3,taggedUsername3,taggedFullName4,taggedUsername4,taggedFullName5,taggedUsername5,taggedFullName6,taggedUsername6,taggedFullName7,taggedUsername7,taggedFullName8,taggedUsername8,taggedFullName9,taggedUsername9,taggedFullName10,taggedUsername10,taggedFullName11,taggedUsername11,taggedFullName12,taggedUsername12,taggedFullName13,taggedUsername13,taggedFullName14,taggedUsername14
https://www.instagram.com/p/Cq2s-dDvmU5/,These pictures are just to remind myself that I’m Komal Pandey. 🥰🥰,248,65424,2023-04-10T11:56:01.000Z,false,true,Photo,"Photo shared by Komal Pandey on April 10, 2023 tagging @kayjaybykritika. May be an image of 1 person and top.",https://www.instagram.com/komalpandeyofficial,komalpandeyofficial,,sunainakhera,Amama,amamajewels,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/340302253_605357441471045_6278646460711941792_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=1&_nc_ohc=AAOny6XF1mgAX98sEHs&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfDSLg_zAspeP04ixVGTzZ9DF7tw6ecegfBZExfjz4qL5Q&oe=643923A8&_nc_sid=8fd12b,3077845196210132688,2023-04-10T16:38:35.147Z,https://www.instagram.com/komalpandeyofficial/,,,,,,,,Ziddi,shopziddi,KAYJAY,kayjaybykritika,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/Cq2s-dDvmU5/,These pictures are just to remind myself that I’m Komal Pandey. 🥰🥰,248,65424,2023-04-10T11:56:01.000Z,false,true,Photo,"Photo shared by Komal Pandey on April 10, 2023 tagging @kayjaybykritika. May be an image of 1 person and top.",https://www.instagram.com/komalpandeyofficial,komalpandeyofficial,,sunainakhera,Amama,amamajewels,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/340709068_566114195500827_7808412376917547236_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=1&_nc_ohc=ppmsQ-rxzBEAX8SWsl3&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfBprH9MswwE4J49tnUcOQPnPL2Kf42vK90NDhTv_RL42A&oe=64385177&_nc_sid=8fd12b,3077845196050684151,2023-04-10T16:38:35.147Z,https://www.instagram.com/komalpandeyofficial/,,,,,,,,Ziddi,shopziddi,KAYJAY,kayjaybykritika,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/Cq2s-dDvmU5/,These pictures are just to remind myself that I’m Komal Pandey. 🥰🥰,248,65424,2023-04-10T11:56:01.000Z,false,true,Photo,"Photo shared by Komal Pandey on April 10, 2023 tagging @kayjaybykritika. May be an image of 1 person and top.",https://www.instagram.com/komalpandeyofficial,komalpandeyofficial,,sunainakhera,Amama,amamajewels,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/340852446_680658684061769_6466130638185375769_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=1&_nc_ohc=bpw41IK16gAAX8AYoXf&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfBOsKTmuCgX_dvnQ8GVV4aFobUL6P_550HGqiWsr4i3sw&oe=643A2212&_nc_sid=8fd12b,3077845196226951919,2023-04-10T16:38:35.147Z,https://www.instagram.com/komalpandeyofficial/,,,,,,,,Ziddi,shopziddi,KAYJAY,kayjaybykritika,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/Cq2s-dDvmU5/,These pictures are just to remind myself that I’m Komal Pandey. 🥰🥰,248,65424,2023-04-10T11:56:01.000Z,false,true,Photo,"Photo shared by Komal Pandey on April 10, 2023 tagging @kayjaybykritika. May be an image of 1 person and top.",https://www.instagram.com/komalpandeyofficial,komalpandeyofficial,,sunainakhera,Amama,amamajewels,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/340180250_1232045597675849_1741022555449398214_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=1&_nc_ohc=DaXSQmDfu_kAX8hkYUA&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfAhNFHB7Kp0WVTRKBEuceFDKuKOYDejDOcz6ssdsbiZ-Q&oe=643A107F&_nc_sid=8fd12b,3077845196042195174,2023-04-10T16:38:35.147Z,https://www.instagram.com/komalpandeyofficial/,,,,,,,,Ziddi,shopziddi,KAYJAY,kayjaybykritika,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/Cq2s-dDvmU5/,These pictures are just to remind myself that I’m Komal Pandey. 🥰🥰,248,65424,2023-04-10T11:56:01.000Z,false,true,Photo,"Photo shared by Komal Pandey on April 10, 2023 tagging @kayjaybykritika. May be an image of 1 person and top.",https://www.instagram.com/komalpandeyofficial,komalpandeyofficial,,sunainakhera,Amama,amamajewels,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/340192607_756338755892346_8722007754176780321_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=1&_nc_ohc=FsoD9KxAvvYAX-VVY9j&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfD3GuhAwCuekJVpBQ49MGPvdWke-QbedeFqjOEoS3Kmlg&oe=6438C1D2&_nc_sid=8fd12b,3077845196209928363,2023-04-10T16:38:35.147Z,https://www.instagram.com/komalpandeyofficial/,,,,,,,,Ziddi,shopziddi,KAYJAY,kayjaybykritika,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/Cq2s-dDvmU5/,These pictures are just to remind myself that I’m Komal Pandey. 🥰🥰,248,65424,2023-04-10T11:56:01.000Z,false,true,Photo,"Photo shared by Komal Pandey on April 10, 2023 tagging @kayjaybykritika. May be an image of 1 person and top.",https://www.instagram.com/komalpandeyofficial,komalpandeyofficial,,sunainakhera,Amama,amamajewels,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/340487518_186513860856543_7351627308170840783_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=1&_nc_ohc=a1VokkWyjT0AX-SdIXc&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfD2-kpmsDBGfyXpDxDtwL82QGOeJ2zblrv1_9uSUHBq6Q&oe=643A0F84&_nc_sid=8fd12b,3077845196184810971,2023-04-10T16:38:35.147Z,https://www.instagram.com/komalpandeyofficial/,,,,,,,,Ziddi,shopziddi,KAYJAY,kayjaybykritika,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/Cq2s-dDvmU5/,These pictures are just to remind myself that I’m Komal Pandey. 🥰🥰,248,65424,2023-04-10T11:56:01.000Z,false,true,Photo,"Photo shared by Komal Pandey on April 10, 2023 tagging @kayjaybykritika. May be an image of 1 person and top.",https://www.instagram.com/komalpandeyofficial,komalpandeyofficial,,sunainakhera,Amama,amamajewels,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/340334555_1679554122502792_5428508998174094648_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=1&_nc_ohc=RLvPFk1djZQAX_eurza&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfCbBGMSAb_4zzFqHhCQskCAXQN9xwryscjlmK7sA-t5KA&oe=64398AFB&_nc_sid=8fd12b,3077845196235224134,2023-04-10T16:38:35.147Z,https://www.instagram.com/komalpandeyofficial/,,,,,,,,Ziddi,shopziddi,KAYJAY,kayjaybykritika,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/Cq2s-dDvmU5/,These pictures are just to remind myself that I’m Komal Pandey. 🥰🥰,248,65424,2023-04-10T11:56:01.000Z,false,true,Photo,"Photo shared by Komal Pandey on April 10, 2023 tagging @kayjaybykritika. May be an image of 1 person and top.",https://www.instagram.com/komalpandeyofficial,komalpandeyofficial,,sunainakhera,Amama,amamajewels,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/340659850_524728499876641_8594204409226965025_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=1&_nc_ohc=4Fmm_eAXW1YAX8yPeME&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfD3nkIk-sH2JP3tCU__A6f3mHwpg-hI1d0TQ3nQk7h_iA&oe=643994F2&_nc_sid=8fd12b,3077845196050636488,2023-04-10T16:38:35.147Z,https://www.instagram.com/komalpandeyofficial/,,,,,,,,Ziddi,shopziddi,KAYJAY,kayjaybykritika,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CquZI1QJ2pI/,"GO WATCH PART 2! SAVE, SHARE & FOLLOW❤️‍🔥

List of my fav shops in Lajpat: 
Shop no. 48. 
Amit Jewellery 

Shop no. 19 
Pandit Ji Artificial Jewellery 

Shop no. 44 
Lal Jee Collection 

Shop no. 21 
Fashion Taylor GK Wale 

Shop no. 45 
Outside Vijay Store

My white suit is from @karaj_jaipur",974,157922,2023-04-07T06:35:26.000Z,false,false,Video,,https://www.instagram.com/komalpandeyofficial,komalpandeyofficial,,,,,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/339673131_227977389813453_1581781528585439254_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=1&_nc_ohc=8L7D1GCPwf0AX_4--uu&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfAaFDKtBOhLJj4ZcK9zXFNpu02V2KXXRGQ2Bd-td2SRZw&oe=6435D087&_nc_sid=8fd12b,3075506153638554184,2023-04-10T16:38:35.147Z,https://www.instagram.com/komalpandeyofficial/,https://scontent-yyz1-1.cdninstagram.com/v/t66.30100-16/10000000_1876021092773679_2990946351433726404_n.mp4?_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=5pvhAGMJKlkAX9ecA8x&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfAFfkCdLuhY28tYL1nXYi0_jURpDRKKNRuX8xoaP4lvaA&oe=6436154C&_nc_sid=8fd12b,1155509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CqugFRwJqp2/,"LIKE, SHARE, SAVE & FOLLOW FOR MORE❤️‍🔥

Shop no. 48. 
Jhumkas INR300 

Shop no. 19 
Choker INR300 

Shop no. 48 
Maang tikka INR250 

Shop no. 44 
Full set INR1000

Shop no. 48 
Bangle stack INR500 

Shop no. 19 
Pearl choker INR300 
Shop no. 21 
Pink blouse INR1500

Shop no. 45 
Jhumkas INR150 
Nose pin INR50 

Shop no. 48 
Kundan set (necklace, studs & maang tikka) INR200

Shop no. 21 
Silver mirror work blouse INR500",771,115012,2023-04-07T07:29:53.000Z,false,false,Video,,https://www.instagram.com/komalpandeyofficial,komalpandeyofficial,,,,,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/339682888_943063923492539_5995121282537903189_n.jpg?stp=dst-jpg_e15_fr_p1080x1080&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=_7HhnHWF1C4AX_QdWGC&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfCtxlN-EvLglspvOa0j3wSVThRjpLzo60HgFgdsPOSFIg&oe=6435FB88&_nc_sid=8fd12b,3075536695687817846,2023-04-10T16:38:35.147Z,https://www.instagram.com/komalpandeyofficial/,https://scontent-yyz1-1.cdninstagram.com/v/t66.30100-16/10000000_253314410461272_3216137747860828370_n.mp4?_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=UPkM7U80Rw0AX_1nt1Q&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfBCQzx1mpCmn5xUic1wUSuosBBv5F9VFMKT7ibq88xYgA&oe=6435ECC4&_nc_sid=8fd12b,708073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/Cq0egRnNf6x/,"Whichever outfit you choose, the #OPPOFindN2Flip will make you look 🔥🔥🔥 in all of them! It’s the best piece of bling you can own. #BestFlipPhone #OhSnap #SeeMoreInASnap",187,40148,2023-04-09T15:13:31.000Z,false,false,Video,,https://www.instagram.com/komalpandeyofficial,komalpandeyofficial,OPPO India,oppoindia,,,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/340484673_707020971211307_4803744576152695748_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=1&_nc_ohc=JjpIUL65LFQAX8HeQ3e&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfAm--eNgEipM1OwkEoiSyMYqpBsFRU67fU2FF0ZulC1AQ&oe=6435CDCF&_nc_sid=8fd12b,3077218604730941105,2023-04-10T16:38:35.147Z,https://www.instagram.com/komalpandeyofficial/,https://scontent-yyz1-1.cdninstagram.com/v/t66.30100-16/42852968_972135747112597_2037194328941846085_n.mp4?_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=dnzUgTCpQ7IAX_FsqCh&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfCj3RevvPEmkDhO3VtWvZL7IenvDWeEt2S5c3-D93p_Tg&oe=64362456&_nc_sid=8fd12b,371475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CqxlZoUg-tF/,"La vie est belle means Life is beautiful 💗

This video is proof that it’s the little things that really make life beautiful for me ✨

La vie est belle by @lancomeofficial is a mix of warm, sweet and full of iris. I’d say it’s a fragrance of happiness that makes life beautiful!🥰

Use code lancome10 for 10% off on Lancome.in 🤍

#Ad #MakeLifeBeautiful #LaVieEstBelleLancome @lancomeofficial",190,37287,2023-04-08T12:16:07.000Z,false,false,Video,,https://www.instagram.com/komalpandeyofficial,komalpandeyofficial,,,,,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/339849900_1590777611420077_5538045492245119861_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=eengdWvxu50AX-1OIJ1&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfBxUF6VFI_cxE7Ta3xkSqiHfVxf9OibqXP5yyqKXO37QQ&oe=64362A38&_nc_sid=8fd12b,3076404509472451397,2023-04-10T16:38:35.147Z,https://www.instagram.com/komalpandeyofficial/,https://scontent-yyz1-1.cdninstagram.com/v/t66.30100-16/10000000_3341526662764454_7641225458303545474_n.mp4?_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=nQk3M_qCkuIAX88gS2S&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfA-5zExOBiO_2ME-063hI_JwYc288NUmUxIv7eYpickyA&oe=64359773&_nc_sid=8fd12b,242462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CqcPIKqPxvz/,"🖤❤️‍🔥 

Wearing @bloni.atelier 
Heels @versace (bought them from Dubai this year and I FINALLY could wear them 🥺)
Ring from @dashia.in 
Co-styled by @dollaypop 
Assisted by @garimaaa19 
Makeup @makeupbypratiba 
Hair @gaurav_chawla_hairstylist
Photos by @udit.kh",530,119247,2023-03-31T05:14:57.000Z,false,true,Photo,"Photo by Komal Pandey on March 30, 2023. May be an image of 1 person, sleepwear, chemise and fishnet stockings.",https://www.instagram.com/komalpandeyofficial,komalpandeyofficial,,,,,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/338450600_739674544474164_4753404718042949537_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=wBJoyEuuPEYAX_Dv3Gr&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfCUlVfTrBTzBL58-5P8HosePJTDggTZ-u7AdgmvtYy8kg&oe=6439BC4F&_nc_sid=8fd12b,3070395572859960694,2023-04-10T16:38:35.147Z,https://www.instagram.com/komalpandeyofficial/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CqcPIKqPxvz/,"🖤❤️‍🔥 

Wearing @bloni.atelier 
Heels @versace (bought them from Dubai this year and I FINALLY could wear them 🥺)
Ring from @dashia.in 
Co-styled by @dollaypop 
Assisted by @garimaaa19 
Makeup @makeupbypratiba 
Hair @gaurav_chawla_hairstylist
Photos by @udit.kh",530,119247,2023-03-31T05:14:57.000Z,false,true,Photo,"Photo by Komal Pandey on March 30, 2023. May be an image of 1 person, sleepwear, chemise and fishnet stockings.",https://www.instagram.com/komalpandeyofficial,komalpandeyofficial,,,,,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/338451704_8981487771922180_3272978157728269177_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=wnmOVtkis8wAX8y8DTB&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfB-tW9ebZIiMmHCqVJkoiWLrEuPeMZlSz6NiLWUIrxpIw&oe=643982B3&_nc_sid=8fd12b,3070395572868255688,2023-04-10T16:38:35.147Z,https://www.instagram.com/komalpandeyofficial/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CqcPIKqPxvz/,"🖤❤️‍🔥 

Wearing @bloni.atelier 
Heels @versace (bought them from Dubai this year and I FINALLY could wear them 🥺)
Ring from @dashia.in 
Co-styled by @dollaypop 
Assisted by @garimaaa19 
Makeup @makeupbypratiba 
Hair @gaurav_chawla_hairstylist
Photos by @udit.kh",530,119247,2023-03-31T05:14:57.000Z,false,true,Photo,"Photo by Komal Pandey on March 30, 2023. May be an image of 1 person, sleepwear, chemise and fishnet stockings.",https://www.instagram.com/komalpandeyofficial,komalpandeyofficial,,,,,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/338589941_949784312706172_6741195738072836084_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=b3M3j_CBy5YAX-ZAdM3&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfCmjVfNWDQgiJfLO48Vy7Ehe44OPEl6Sbzah7FDru8Plw&oe=64396723&_nc_sid=8fd12b,3070395572868301564,2023-04-10T16:38:35.147Z,https://www.instagram.com/komalpandeyofficial/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CqcPIKqPxvz/,"🖤❤️‍🔥 

Wearing @bloni.atelier 
Heels @versace (bought them from Dubai this year and I FINALLY could wear them 🥺)
Ring from @dashia.in 
Co-styled by @dollaypop 
Assisted by @garimaaa19 
Makeup @makeupbypratiba 
Hair @gaurav_chawla_hairstylist
Photos by @udit.kh",530,119247,2023-03-31T05:14:57.000Z,false,true,Photo,"Photo by Komal Pandey on March 30, 2023. May be an image of 1 person, sleepwear, chemise and fishnet stockings.",https://www.instagram.com/komalpandeyofficial,komalpandeyofficial,,,,,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/338733407_909957900328483_3606044696670720668_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=ALkgO9nrta8AX8NlTJh&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfB9AK_QfbgusDlfjCgmDas5Ag-jFWEZhoK7ETEvIDpGlw&oe=64387088&_nc_sid=8fd12b,3070395572868200926,2023-04-10T16:38:35.147Z,https://www.instagram.com/komalpandeyofficial/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CqcPIKqPxvz/,"🖤❤️‍🔥 

Wearing @bloni.atelier 
Heels @versace (bought them from Dubai this year and I FINALLY could wear them 🥺)
Ring from @dashia.in 
Co-styled by @dollaypop 
Assisted by @garimaaa19 
Makeup @makeupbypratiba 
Hair @gaurav_chawla_hairstylist
Photos by @udit.kh",530,119247,2023-03-31T05:14:57.000Z,false,true,Video,"Photo by Komal Pandey on March 30, 2023. May be an image of 1 person, sleepwear, chemise and fishnet stockings.",https://www.instagram.com/komalpandeyofficial,komalpandeyofficial,,,,,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/338424696_179105717844822_7701851278760780035_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=_uDgTVU74hYAX-_hf6-&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfDxk_idnfu4rnqYUiaF6E2iYflDWZB1lavzDGMQQovBIA&oe=6435E466&_nc_sid=8fd12b,3070393524914311899,2023-04-10T16:38:35.147Z,https://www.instagram.com/komalpandeyofficial/,https://scontent-yyz1-1.cdninstagram.com/v/t50.2886-16/338737271_599285091851835_2249129067335646162_n.mp4?_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=UdEmsCkgbRIAX9pS_H7&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfAlo0yaH-CbTz-lx4QCbBDaEpsUNwZfNsdYVlHUT-IVKg&oe=6435D5A3&_nc_sid=8fd12b,267434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CqUv1AbMd2W/,"6 WAYS TO WEAR YOUR चोटी! 👧🏻
Shot at the ever so stunning @theperfectlocationfaridabad ❤️
Look 1: 
Dress worn as blouse- @annus_creation 
Lehenga & dupatta- @annus_creation 
Jhumkas- @suhana_art_and_jewels 
Parandi on my चोटी- @shopziddi 

Look 2: 
White flouncy sleeve top- @kayjaybykritika custom
Shorts- @kayjaybykritika custom
Pearl accessories on the choti- 
Pearl bag- Zara 

Look 3: 
Blouse & shrug- @officialjuhibengani 
Parandi- @shopziddi 
Choker- old 

Look 4: 
6 belts worn together to create a top- @shopziddi 
Parandi & scarf- @shopziddi 
Blazer- @valttaa 
Jeans- H&M 

Look 5: 
Shirt- @cord.in 
Skirt- Zara 
Linen olive green bralette- very old 
Earrings & bracelets worn on my चोटी- @shopziddi

Hair by @anuragkashyap_hair 💖",1423,139384,2023-03-28T07:34:12.000Z,false,false,Video,,https://www.instagram.com/komalpandeyofficial,komalpandeyofficial,,,,,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/338153581_238737291932222_4925656638773311825_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=R_Sg14V5wMkAX_sDGbk&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfBmHp2r6anURMKtgkkUo7FqFnLOUj8HBfAAak6CFpupBQ&oe=6435C9A8&_nc_sid=8fd12b,3068287596920692118,2023-04-10T16:38:35.147Z,https://www.instagram.com/komalpandeyofficial/,https://scontent-yyz1-1.cdninstagram.com/v/t66.30100-16/10000000_1308505126369430_6271335149062188534_n.mp4?_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=QGq5N5NtzYEAX__9e74&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfD0JCNV3AIqyg7BMHJ4HGEYKH2sUokzbGulfivPMKO08Q&oe=6435B0CF&_nc_sid=8fd12b,1683164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CqH61UIuKr-/,"BASIC, RELATABLE & IMAPACTFUL in the Levi’s 501. It was sworn by these icons and will forever be my fav jeans to slip into. I urge you to get your perfect pair, cuz nothing beats the joy of a well-fitted pair of jeans. ❤️‍🔥🤌🏼🤌🏼

#150Yearsof501 @levis_in
 #LiveInLevis #ad

Concept, Production, Styling & direction by me 
Video & edit by @yugammonga 
Choreography @ashnakatoch 
The two beauties who graced my frame @kavitapal22 @hemikapoor ❤️",816,85239,2023-03-23T07:54:05.000Z,false,false,Video,,https://www.instagram.com/komalpandeyofficial,komalpandeyofficial,,,,,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/337122401_730481615234830_1215309419090957439_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=usVG6hEntfgAX_d3Y2L&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfBAbOimZatz6wc72w4r8chVhCror2UsuTvg90De09t-4w&oe=643621A0&_nc_sid=8fd12b,3064676821899979518,2023-04-10T16:38:35.147Z,https://www.instagram.com/komalpandeyofficial/,https://scontent-yyz1-1.cdninstagram.com/v/t66.30100-16/10000000_1189115185140233_7512298058079484822_n.mp4?_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=CEO6c5Vs400AX-5mXtT&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfDbynAEujaDarS_NoM3lxjJnxo7NT9DqdKfkU5SBhzDWg&oe=6435A3B5&_nc_sid=8fd12b,643426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CqFxYOjPHNU/,"throwback to one of my MOST loved outfits by you guys, that i wore in @visit.dubai. The number of recreations i have of this are just 🤌🏼",171,65068,2023-03-22T11:51:42.000Z,false,true,Photo,"Photo shared by Komal Pandey on March 22, 2023 tagging @labelankitajain. May be an image of 1 person.",https://www.instagram.com/komalpandeyofficial,komalpandeyofficial,Eurumme Jewellery,shopeurumme,ANKITA JAIN,labelankitajain,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/337130391_574487077976963_4365812726800535217_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=MVGonD-wPgcAX9TOKb5&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfCo-A_4BOHNpIiiFlYhnnkW-LOIhYKvzdCFIIN0my2suA&oe=64397C92&_nc_sid=8fd12b,3064072285464806452,2023-04-10T16:38:35.147Z,https://www.instagram.com/komalpandeyofficial/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CqFxYOjPHNU/,"throwback to one of my MOST loved outfits by you guys, that i wore in @visit.dubai. The number of recreations i have of this are just 🤌🏼",171,65068,2023-03-22T11:51:42.000Z,false,true,Photo,"Photo shared by Komal Pandey on March 22, 2023 tagging @labelankitajain. May be an image of 1 person.",https://www.instagram.com/komalpandeyofficial,komalpandeyofficial,Eurumme Jewellery,shopeurumme,ANKITA JAIN,labelankitajain,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/336940945_759527875564961_1864518255894688792_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=aPJRrOTBpycAX9CKaij&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfDYysvtf6xDI9hn5rhYqOpic_az9drA-bzu_khtvnvTuw&oe=64392953&_nc_sid=8fd12b,3064072285456283355,2023-04-10T16:38:35.147Z,https://www.instagram.com/komalpandeyofficial/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
